id,generator,pdb_path,internal_cavity_count,total_internal_cavity_volume,max_internal_cavity_volume,mean_internal_cavity_volume,max_internal_cavity_depth,mean_internal_cavity_depth,internal_cavity_area_total,volume_per_residue,interface_cavity_volume,interface_cavity_count,external_cavity_count,external_cavity_volume_total,all_cavity_count,extraction_status,error
ADI-45485,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/20b6b69183d9a2d62fcaac34cb1fbf65.pdb,2.0,103.47,53.57,51.735,3.0,0.99,132.57999999999998,0.4619196428571429,103.47,2.0,3.0,22.9,5.0,SUCCESS,
ADI-45489,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/4af2bf81e7b4afb9ece1cdeafd7c2969.pdb,1.0,47.3,47.3,47.3,3.0,1.21,53.61,0.1995780590717299,0.0,0.0,2.0,43.2,3.0,SUCCESS,
ADI-45488,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/adc2a850fa33888ec8d4dd1511018486.pdb,1.0,17.06,17.06,17.06,3.0,1.3,37.28,0.0732188841201716,0.0,0.0,5.0,69.98,6.0,SUCCESS,
ADI-45490,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/f772bd63c1a22dff81905d5191cc8d9a.pdb,3.0,303.7,147.1,101.23333333333332,4.02,1.26,304.79,1.3034334763948496,221.4,2.0,4.0,58.1,7.0,SUCCESS,
ADI-45491,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/b517d6d059659d408a38f721a3f5b28f.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.78,1.0,SUCCESS,
ADI-45495,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/3abb9e34828e0177fb8d9dd50f49d947.pdb,1.0,40.61,40.61,40.61,2.4,0.69,53.72,0.1781140350877193,40.61,1.0,4.0,220.97,5.0,SUCCESS,
ADI-45493,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/4424e5972cb893b882695a5a37c29d43.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.58,3.0,SUCCESS,
ADI-45498,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/6dbfd5a44be443b6c2e8fc3fc6faa2d0.pdb,1.0,104.76,104.76,104.76,2.47,0.63,121.66,0.4438983050847457,104.76,1.0,3.0,50.32,4.0,SUCCESS,
ADI-45497,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/6e33de759952cef2895af3a7ca831cf1.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,78.19,3.0,SUCCESS,
ADI-45499,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/2c3dd8e4814c4e0571a545eefc671e4b.pdb,2.0,297.43,271.51,148.715,7.02,2.205,271.64,1.2444769874476989,297.43,2.0,3.0,34.120000000000005,5.0,SUCCESS,
ADI-46677,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/1e43899b54162bc35c00b7cce950e58e.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,62.43,3.0,SUCCESS,
ADI-46678,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/5a8870303b1d87bee856b855cb661081.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,138.67,4.0,SUCCESS,
ADI-46682,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/0577d9061aa3d1a108db827e3d7e5827.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.38,2.0,SUCCESS,
ADI-46684,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/7127089b3a9640bb15c9592435a3d601.pdb,1.0,188.35,188.35,188.35,6.06,2.37,184.82,0.7913865546218487,0.0,0.0,2.0,31.53,3.0,SUCCESS,
ADI-46685,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/6837feffda9060af4faa4717ed4fc257.pdb,1.0,92.02,92.02,92.02,3.84,1.34,94.19,0.3983549783549783,0.0,0.0,1.0,11.66,2.0,SUCCESS,
ADI-46689,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/870e571d7a0179e6471b12e284021044.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.85,2.0,SUCCESS,
ADI-46690,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/2020cefa2c94ce755519c2dcc3201e53.pdb,1.0,20.52,20.52,20.52,2.24,1.12,35.65,0.0928506787330316,20.52,1.0,3.0,56.38,4.0,SUCCESS,
ADI-46691,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/f8ec9ab4267e598b2c04435a010e93ca.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.89,5.0,SUCCESS,
ADI-46692,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/c0671ae13e611fabaaed705f40e72d4a.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,64.16,3.0,SUCCESS,
ADI-46695,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/67b9039b5db66060ae58b35db5aa6b37.pdb,1.0,33.48,33.48,33.48,3.23,1.09,40.73,0.1474889867841409,33.48,1.0,2.0,40.18,3.0,SUCCESS,
ADI-46693,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/d28730e7e7b7d9a397ed2ac80a5ead79.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80.99000000000001,6.0,SUCCESS,
ADI-46696,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/341d36cfbc2e3185fefea5a0061203ed.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,53.34,3.0,SUCCESS,
ADI-46701,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/b3bf86473c7e80d939bafc5a5fa52e6b.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.17,2.0,SUCCESS,
ADI-46697,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/3889a0df798ae770463b46d045490b98.pdb,1.0,76.25,76.25,76.25,4.84,2.31,86.35,0.3272532188841202,76.25,1.0,4.0,41.91,5.0,SUCCESS,
ADI-46705,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/f82611e60b609ed4b5af7b1925b3868e.pdb,1.0,52.7,52.7,52.7,3.84,1.28,74.01,0.2281385281385281,52.7,1.0,3.0,70.63,4.0,SUCCESS,
ADI-46704,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/dc92516fda2907bb1eaf1d2e4b385438.pdb,1.0,49.46,49.46,49.46,3.06,1.24,62.19,0.2086919831223628,0.0,0.0,3.0,66.95,4.0,SUCCESS,
ADI-46706,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/69a0ae62196564609e67b2ba90aa4881.pdb,2.0,42.55,28.73,21.275,2.16,0.875,66.66,0.1858078602620087,0.0,0.0,5.0,54.0,7.0,SUCCESS,
ADI-46707,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/96fa44dda5c55f4bbf1801eb4daba1da.pdb,1.0,143.42,143.42,143.42,4.69,1.53,123.84,0.6102978723404254,143.42,1.0,2.0,28.95,3.0,SUCCESS,
ADI-46708,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/43c2dffcf8a1929af4cbb1de066019ec.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.68,2.0,SUCCESS,
ADI-46713,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/fa968bd7f23e2a3a30f57b39bfdedc2e.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,51.84,4.0,SUCCESS,
ADI-46710,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/f16884de5597d32c67aec2281a9d62c0.pdb,1.0,186.62,186.62,186.62,3.7,1.1,176.59,0.8043965517241379,186.62,1.0,3.0,42.55,4.0,SUCCESS,
ADI-47054,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/f2e2422564ef9fc46621b9e81332a162.pdb,1.0,23.76,23.76,23.76,2.24,0.86,33.34,0.104669603524229,23.76,1.0,4.0,133.5,5.0,SUCCESS,
ADI-47055,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/03c204ff74ba55094b0d6370856a7bc1.pdb,1.0,85.75,85.75,85.75,5.43,2.62,115.17,0.3760964912280701,85.75,1.0,0.0,0.0,1.0,SUCCESS,
ADI-47056,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/debb42d72ee0f2aa6518a0de7ff40308.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,93.32,5.0,SUCCESS,
ADI-47057,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/19ef8883d89eb586e1adf4de433a2705.pdb,1.0,165.89,165.89,165.89,4.69,1.3,138.75,0.7119742489270385,165.89,1.0,1.0,30.02,2.0,SUCCESS,
ADI-47059,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/c37e0bb5eab6004d9e16843ebe256787.pdb,1.0,94.18,94.18,94.18,2.24,0.56,95.48,0.4130701754385965,94.18,1.0,2.0,31.54,3.0,SUCCESS,
ADI-47058,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/b1d21cf08b78d40ca6bffcdcc4367c1f.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.28,3.0,SUCCESS,
ADI-47061,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/c567ae6f15c78bdb1a85fb8dfb3d1341.pdb,1.0,39.31,39.31,39.31,2.75,0.95,49.83,0.1709130434782609,39.31,1.0,3.0,52.92,4.0,SUCCESS,
ADI-47060,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/20d6a904476ed7c66af18680f02f466f.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.49,2.0,SUCCESS,
ADI-47062,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/d4dfa7ebab1e81bc0eb9d13542c6c477.pdb,2.0,65.88,53.78,32.94,3.6,1.5550000000000002,104.76,0.2902202643171806,65.88,2.0,6.0,101.94,8.0,SUCCESS,
ADI-47064,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/946f0b7b041565c00567ae4c07b720cd.pdb,2.0,242.13,132.62,121.065,6.03,1.55,279.41,1.048181818181818,242.13,2.0,4.0,34.77,6.0,SUCCESS,
ADI-47063,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/c5cd5f9c0e3ac15d48f71161aad64776.pdb,1.0,36.07,36.07,36.07,3.23,0.85,70.94,0.1568260869565217,36.07,1.0,5.0,196.34,6.0,SUCCESS,
ADI-47065,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/ede9213fc36cd5b6db2ece5f100ce16c.pdb,1.0,95.04,95.04,95.04,3.84,1.37,104.72,0.4061538461538462,95.04,1.0,3.0,36.94,4.0,SUCCESS,
ADI-47067,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/262fa787194a3d69938734309514a380.pdb,2.0,201.96,139.1,100.98,4.69,1.015,253.36,0.8594042553191489,201.96,2.0,2.0,31.97,4.0,SUCCESS,
ADI-47066,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/623156d7d3a52a077c64a60e26d832b4.pdb,1.0,81.86,81.86,81.86,3.98,1.04,124.29,0.3483404255319149,0.0,0.0,4.0,51.84,5.0,SUCCESS,
ADI-47068,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/d6baffa7aeb993aafffb87c9b8708a11.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.24,2.0,SUCCESS,
ADI-47069,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/1c57e82f63fbf8f1d00ce598b03cfeea.pdb,2.0,155.73,107.35,77.865,3.0,0.71,173.0,0.6741558441558441,48.38,1.0,3.0,72.14,5.0,SUCCESS,
ADI-47070,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/edc04831d548d5f520a90d70b8c107eb.pdb,2.0,186.62,163.94,93.31,4.61,1.745,193.39,0.7874261603375527,163.94,1.0,4.0,63.72,6.0,SUCCESS,
ADI-47071,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/e8e7989fbe927e1e8a6f231273f9e534.pdb,1.0,183.38,183.38,183.38,8.0,3.77,180.69,0.8007860262008734,183.38,1.0,2.0,27.0,3.0,SUCCESS,
ADI-47072,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/a63dd0b0e03abaddf933cb979ed88b08.pdb,1.0,95.69,95.69,95.69,4.69,1.64,98.31,0.4106866952789699,95.69,1.0,3.0,56.59,4.0,SUCCESS,
ADI-47073,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/cf72e27857f1aff08ce609778f76a572.pdb,2.0,156.38,103.03,78.19,3.39,0.87,174.99,0.6799130434782609,156.38,2.0,3.0,50.11,5.0,SUCCESS,
ADI-47074,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/6736dec84415471244f7456d16129856.pdb,1.0,117.07,117.07,117.07,4.84,1.91,139.89,0.4981702127659574,117.07,1.0,3.0,49.89,4.0,SUCCESS,
ADI-47076,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/7d193bc311f89ebe510d56a3f66a1ea6.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,79.91,5.0,SUCCESS,
ADI-47078,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/9ea71d409533542f553a19b572e23ec3.pdb,1.0,254.45,254.45,254.45,9.31,3.4,242.63,1.146171171171171,254.45,1.0,2.0,32.4,3.0,SUCCESS,
ADI-47075,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/f83cc2f67bff3990c82f8386b5c8f421.pdb,1.0,124.2,124.2,124.2,3.79,1.28,116.82,0.5285106382978724,124.2,1.0,2.0,12.31,3.0,SUCCESS,
ADI-47077,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/b775e09c4da84747a942d9096b82a722.pdb,1.0,97.2,97.2,97.2,6.21,2.1,111.8,0.4189655172413793,97.2,1.0,2.0,16.85,3.0,SUCCESS,
ADI-47081,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/c4049542b614865248b652022f4ec557.pdb,2.0,98.28,74.09,49.14,5.47,1.755,136.96,0.4348672566371681,74.09,1.0,2.0,32.83,4.0,SUCCESS,
ADI-47079,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/6e945d989bdb769b8a29f1fb01ebd8a4.pdb,2.0,197.64,126.58,98.82,5.3,2.02,200.88,0.8446153846153845,197.64,2.0,1.0,7.34,3.0,SUCCESS,
ADI-47085,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/10497424c489c95ba504a47f623e46ff.pdb,1.0,32.62,32.62,32.62,2.4,0.7,44.0,0.1430701754385965,32.62,1.0,1.0,11.88,2.0,SUCCESS,
ADI-47082,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/e396ccf1a4c9a2bba3f769fc94f7ec8b.pdb,1.0,73.01,73.01,73.01,2.4,0.65,87.39,0.3133476394849785,73.01,1.0,6.0,149.04,7.0,SUCCESS,
ADI-47087,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/5c7e0d18f570b55d013d6054e21e1276.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.97,3.0,SUCCESS,
ADI-47084,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/2c260437cea05ecd867c225b2156309b.pdb,1.0,20.52,20.52,20.52,2.16,0.88,33.55,0.09,20.52,1.0,3.0,65.66,4.0,SUCCESS,
ADI-47083,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/039c5849dcd61e1fd83658e40918a8f0.pdb,2.0,165.67000000000002,98.93,82.83500000000001,4.87,1.7,196.9,0.711030042918455,165.67000000000002,2.0,0.0,0.0,2.0,SUCCESS,
ADI-47089,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/f268b2994ba7bd80fd51a1130fcf2c2b.pdb,3.0,223.34,127.22,74.44666666666667,5.02,1.3533333333333333,235.68,0.94635593220339,154.0,2.0,1.0,29.16,4.0,SUCCESS,
ADI-47093,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/837ea108c1a52fcb4451255f599cf029.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,76.03999999999999,2.0,SUCCESS,
ADI-47090,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/d221a2a6db4ff8addb3cea4626948e8c.pdb,2.0,382.32,269.14,191.16,6.26,1.43,333.87,1.6268936170212769,382.32,2.0,2.0,20.950000000000003,4.0,SUCCESS,
ADI-47094,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/f0182777491c0c587e8edad3ac58d90c.pdb,1.0,179.28,179.28,179.28,4.33,1.35,181.37,0.7794782608695652,179.28,1.0,5.0,46.86,6.0,SUCCESS,
ADI-47092,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/9d75c9033b5579d9d4ec2d672fa15b8a.pdb,2.0,267.62,162.43,133.81,8.18,1.815,271.91,1.1485836909871243,267.62,2.0,1.0,9.29,3.0,SUCCESS,
ADI-47091,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/5fdefefa98f92e5ebe8cbd499ddc20f7.pdb,1.0,66.31,66.31,66.31,7.52,3.24,90.21,0.2786134453781512,66.31,1.0,1.0,24.19,2.0,SUCCESS,
ADI-47095,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/6032f64ac955dd776c8ca342c350d208.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.38,1.0,SUCCESS,
ADI-47098,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/a84d7abfbfb41eb1870f42ef56cbc31f.pdb,2.0,132.2,69.34,66.1,5.63,1.55,181.17,0.5747826086956521,132.2,2.0,2.0,149.69,4.0,SUCCESS,
ADI-47096,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/e195e98dfb2576195e8a087e80ec83de.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,175.82999999999998,4.0,SUCCESS,
ADI-47097,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/256426615fcf166b12204b59802948fd.pdb,1.0,27.43,27.43,27.43,3.0,1.02,41.06,0.1187445887445887,27.43,1.0,1.0,7.13,2.0,SUCCESS,
ADI-47099,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/887e15b650ee4dad3418953e66519084.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.32,3.0,SUCCESS,
ADI-47100,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/70384c269260ea8c64810eae9423cb88.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.09,3.0,SUCCESS,
ADI-47102,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/46c13b2b6473183dd8445e855a25c421.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.21,3.0,SUCCESS,
ADI-47103,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/345510f06a7c440518501bfeb446df04.pdb,1.0,182.74,182.74,182.74,7.91,3.46,214.52,0.7876724137931035,182.74,1.0,3.0,57.46,4.0,SUCCESS,
ADI-47104,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/a472fb2dd17eb16ea0eb9e2ab45bac69.pdb,1.0,80.14,80.14,80.14,2.62,0.76,90.12,0.3469264069264069,80.14,1.0,4.0,70.41,5.0,SUCCESS,
ADI-47105,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/3ddcb4fc2dedd4cc757b32da7e27b14c.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,109.73,4.0,SUCCESS,
ADI-47107,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/46209b58c29bfa3e5259ee8e41fe4a4c.pdb,1.0,67.61,67.61,67.61,3.06,1.25,74.19,0.29784140969163,67.61,1.0,2.0,17.490000000000002,3.0,SUCCESS,
ADI-47109,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/6aa36a35f91c2b26491fed036d21ac63.pdb,1.0,110.81,110.81,110.81,7.35,3.43,130.85,0.4969058295964125,110.81,1.0,2.0,16.85,3.0,SUCCESS,
ADI-47106,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/51fc9d997ec7e5b325129c5c4f8b97c7.pdb,2.0,165.89,110.81,82.945,4.37,1.06,179.87,0.7029237288135592,165.89,2.0,2.0,27.65,4.0,SUCCESS,
ADI-47112,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/d6dfb5a04ddc833343c8f8060e08a4e2.pdb,1.0,115.99,115.99,115.99,5.56,2.75,138.99,0.5065065502183406,115.99,1.0,2.0,22.89,3.0,SUCCESS,
ADI-47111,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/a093f1d10f493dc41a0b15ab40999a74.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.010000000000005,3.0,SUCCESS,
ADI-47113,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/fa113078846d13e309e45af0be411a4a.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,147.53,3.0,SUCCESS,
ADI-47114,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/75755cc402a6b30a9ae1bd844116d069.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,87.49,4.0,SUCCESS,
ADI-47116,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/67a040583b2dfa79a816dfa61d4100b4.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,59.83,4.0,SUCCESS,
ADI-47117,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/1cc10ba5cef300f81c10614dbddaefd5.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,86.4,4.0,SUCCESS,
ADI-47119,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/cae64b36c454ae38265e013191e785e9.pdb,2.0,241.92,137.59,120.96,5.37,1.06,264.53,1.0294468085106383,241.92,2.0,3.0,108.86,5.0,SUCCESS,
ADI-47120,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/25eff3096e7bdbcec97430afedb78f5a.pdb,2.0,125.07,91.37,62.535,7.91,2.535,165.68,0.5344871794871795,125.07,2.0,2.0,28.08,4.0,SUCCESS,
ADI-47118,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/97e2c54e42fd9a71c50042ecf31658bc.pdb,2.0,55.73,29.81,27.865,2.4,0.665,81.67,0.2402155172413793,55.73,2.0,3.0,64.8,5.0,SUCCESS,
ADI-47121,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/82e30acc11eb5052558f6ed5f9ff5f52.pdb,1.0,190.08,190.08,190.08,4.33,1.49,167.48,0.8264347826086957,190.08,1.0,3.0,27.87,4.0,SUCCESS,
ADI-47122,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/9a5f25cb3c5799329e704833b39bb520.pdb,1.0,29.81,29.81,29.81,3.39,1.25,52.85,0.1268510638297872,0.0,0.0,2.0,19.87,3.0,SUCCESS,
ADI-47123,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/b8564468d6e62d14fbbeedb4b092645b.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.12,2.0,SUCCESS,
ADI-47124,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/ef3cb344a68a0b381d4356d334c11ee2.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,44.92,4.0,SUCCESS,
ADI-47125,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/d2719190a1360f1cde614ea6a7e5cdfc.pdb,1.0,326.38,326.38,326.38,4.72,1.73,237.6,1.3947863247863248,326.38,1.0,2.0,38.010000000000005,3.0,SUCCESS,
ADI-47126,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/ddada534f95d85948fdb95b3254d5318.pdb,2.0,84.24000000000001,52.49,42.120000000000005,3.23,0.94,109.32,0.3646753246753247,52.49,1.0,5.0,41.91,7.0,SUCCESS,
ADI-47127,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/e9dadc962e970646dc43438dc319fa7b.pdb,2.0,219.46,179.5,109.73,8.36,2.215,227.47,0.9068595041322316,179.5,1.0,5.0,89.2,7.0,SUCCESS,
ADI-47130,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/fb50454b8dd736e693713e37b9b07563.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,109.94,4.0,SUCCESS,
ADI-47129,abodybuilder2,/workspace_developability_acquisition/gate_b1/cache/structures/abodybuilder2/d68271f6332c0b34179548e53a81e9cf.pdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.29,3.0,SUCCESS,
